char_id,film_id,billing_order,char_name,actor_name,char_gender,char_fate,hero_or_villain,personality_traits,is_protagonist,screen_time_ratio,role_type,performance_type
1923,412,3,Kim Mills,Maggie Grace,F,alive,hero|neutral,innocent|brave|resourceful,FALSE,0.20,supporting,LiveAction
1924,412,4,Murat,Predrag Bjelac,M,dead,villain,vengeful|ruthless|cold,FALSE,0.15,villain,LiveAction
1925,413,1,Rick Dalton,Leonardo DiCaprio,M,alive,hero|neutral,insecure|emotional|talented,TRUE,0.40,lead,LiveAction
1926,413,2,Cliff Booth,Brad Pitt,M,alive,hero|neutral,calm|loyal|fearless,FALSE,0.35,lead,LiveAction
1927,413,3,Sharon Tate,Margot Robbie,F,alive,hero|neutral,kind|optimistic|graceful,FALSE,0.15,supporting,LiveAction
1928,413,4,Tex Watson,Austin Butler,M,dead,villain,fanatical|aggressive|reckless,FALSE,0.10,villain,LiveAction
1929,414,1,Count Dracula,Adam Sandler,M,alive,hero|neutral,protective|funny|strict,TRUE,0.35,lead,Voice
1930,414,2,Mavis,Selena Gomez,F,alive,hero|neutral,curious|loving|independent,FALSE,0.25,supporting,Voice
1931,414,3,Jonathan,Andy Samberg,M,alive,hero|neutral,carefree|friendly|optimistic,FALSE,0.25,supporting,Voice
1932,414,4,Wayne,Steve Buscemi,M,alive,hero|neutral,tired|sarcastic|kind,FALSE,0.15,supporting,Voice
1933,415,1,Nick Tatopoulos,Matthew Broderick,M,alive,hero,intelligent|caring|determined,TRUE,0.40,lead,LiveAction
1934,415,2,Audrey Timmonds,Maria Pitillo,F,alive,hero|neutral,ambitious|brave|resourceful,FALSE,0.25,supporting,LiveAction
1935,415,3,Philippe Roaché,Jean Reno,M,alive,hero|neutral,tough|disciplined|loyal,FALSE,0.20,supporting,LiveAction
1936,415,4,Godzilla,,X,dead,villain,aggressive|instinctive|powerful,FALSE,0.15,villain,MotionCapture
1937,416,1,Roadblock,Dwayne Johnson,M,alive,hero,brave|strong|leader,TRUE,0.40,lead,LiveAction
1938,416,2,Snake Eyes,Ray Park,M,alive,hero|neutral,silent|skilled|honorable,FALSE,0.25,supporting,LiveAction
1939,416,3,Lady Jaye,Adrianne Palicki,F,alive,hero|neutral,clever|loyal|courageous,FALSE,0.20,supporting,LiveAction
1940,416,4,Cobra Commander,Robert Baker,M,alive,villain,ruthless|manipulative|ambitious,FALSE,0.15,villain,LiveAction
1941,417,1,Woody,Tom Hanks,M,alive,hero,loyal|brave|responsible,TRUE,0.40,lead,Voice
1942,417,2,Buzz Lightyear,Tim Allen,M,alive,hero|neutral,confident|brave|naive,FALSE,0.30,supporting,Voice
1943,417,3,Mr. Potato Head,Don Rickles,M,alive,hero|neutral,sarcastic|funny|honest,FALSE,0.15,supporting,Voice
1944,417,4,Sid Phillips,Erik von Detten,M,alive,villain,cruel|destructive|childish,FALSE,0.15,villain,Voice
1945,418,1,Toula Portokalos,Nia Vardalos,F,alive,hero,insecure|funny|loving,TRUE,0.40,lead,LiveAction
1946,418,2,Ian Miller,John Corbett,M,alive,hero|neutral,patient|understanding|romantic,FALSE,0.30,supporting,LiveAction
1947,418,3,Gus Portokalos,Michael Constantine,M,alive,hero|neutral,traditional|stubborn|warm,FALSE,0.20,supporting,LiveAction
1948,418,4,Maria Portokalos,Lainie Kazan,F,alive,hero|neutral,caring|supportive|proud,FALSE,0.10,supporting,LiveAction
1949,419,1,Logan / Wolverine,Hugh Jackman,M,alive,hero,gruff|brave|lonely,TRUE,0.45,lead,LiveAction
1950,419,2,Victor Creed / Sabretooth,Liev Schreiber,M,alive,villain,violent|competitive|cruel,FALSE,0.25,villain,LiveAction
1951,419,3,Kayla Silverfox,Lynn Collins,F,dead,hero|neutral,loving|deceptive|tragic,FALSE,0.20,supporting,LiveAction
1952,419,4,William Stryker,Danny Huston,M,alive,villain,manipulative|cold|calculating,FALSE,0.10,villain,LiveAction
1953,420,1,Nick Marshall,Mel Gibson,M,alive,hero|neutral,charming|arrogant|clever,TRUE,0.40,lead,LiveAction
1954,420,2,Darcy McGuire,Helen Hunt,F,alive,hero|neutral,intelligent|ambitious|kind,FALSE,0.35,supporting,LiveAction
1955,420,3,Lola,Marisa Tomei,F,alive,hero|neutral,free-spirited|funny|confident,FALSE,0.15,supporting,LiveAction
1956,420,4,Alex Marshall,Ashley Johnson,F,alive,hero|neutral,curious|caring|supportive,FALSE,0.10,supporting,LiveAction
1957,421,1,Tintin,Jamie Bell,M,alive,hero,curious|brave|intelligent,TRUE,0.40,lead,MotionCapture
1958,421,2,Captain Haddock,Andy Serkis,M,alive,hero|neutral,loyal|gruff|brave,FALSE,0.30,supporting,MotionCapture
1959,421,3,Snowy,,X,alive,hero|neutral,loyal|clever|protective,FALSE,0.15,supporting,MotionCapture
1960,421,4,Ivan Sakharine,Daniel Craig,M,dead,villain,greedy|cunning|vengeful,FALSE,0.15,villain,MotionCapture
1961,422,1,Miles Morales,Shameik Moore,M,alive,hero,brave|creative|insecure,TRUE,0.40,lead,Voice
1962,422,2,Peter B. Parker,Jake Johnson,M,alive,hero|neutral,witty|experienced|mentor,FALSE,0.25,supporting,Voice
1963,422,3,Gwen Stacy,Hailee Steinfeld,F,alive,hero|neutral,strong|loyal|empathetic,FALSE,0.20,supporting,Voice
1964,422,4,Kingpin,Liev Schreiber,M,alive,villain,ruthless|powerful|driven,FALSE,0.15,villain,Voice
1965,423,1,Captain Liu Chuanjian,Zhang Hanyu,M,alive,hero,brave|calm|responsible,TRUE,0.45,lead,LiveAction
1966,423,2,Liang Peng,Ou Hao,M,alive,hero|neutral,determined|loyal|focused,FALSE,0.30,supporting,LiveAction
1967,423,3,Du Xuan,Yuan Quan,F,alive,hero|neutral,composed|skilled|empathetic,FALSE,0.15,supporting,LiveAction
1968,423,4,Co-Pilot Xu Ruichen,Zhu Yawen,M,alive,hero|neutral,brave|supportive|calm,FALSE,0.10,supporting,LiveAction
1969,424,1,Chen Wei,,M,alive,hero,brave|curious|loyal,TRUE,0.40,lead,LiveAction
1970,424,2,Ling Xuan,,F,alive,hero|neutral,intelligent|calm|supportive,FALSE,0.30,supporting,LiveAction
1971,424,3,Mr. Gao,,M,alive,villain,manipulative|cold|ruthless,FALSE,0.20,villain,LiveAction
1972,424,4,Old Photographer,,M,alive,neutral,wise|mysterious|quiet,FALSE,0.10,supporting,LiveAction
1973,425,1,Kate Cooper,Daisy Edgar-Jones,F,alive,hero,brave|analytical|determined,TRUE,0.40,lead,LiveAction
1974,425,2,Tyler Owens,Glen Powell,M,alive,hero|neutral,charming|reckless|confident,FALSE,0.30,supporting,LiveAction
1975,425,3,Jo Harding,Helen Hunt,F,alive,hero|mentor,experienced|fearless|steady,FALSE,0.20,supporting,LiveAction
1976,425,4,Dr. Reese,,M,alive,neutral,curious|observant|calm,FALSE,0.10,supporting,LiveAction
1977,426,1,Anastasia Steele,Dakota Johnson,F,alive,hero,romantic|strong|curious,TRUE,0.40,lead,LiveAction
1978,426,2,Christian Grey,Jamie Dornan,M,alive,hero|neutral,intense|protective|dominant,FALSE,0.40,lead,LiveAction
1979,426,3,Jack Hyde,Eric Johnson,M,dead,villain,vengeful|obsessive|arrogant,FALSE,0.15,villain,LiveAction
1980,426,4,Kate Kavanagh,Eloise Mumford,F,alive,hero|neutral,confident|outspoken|loyal,FALSE,0.05,supporting,LiveAction
1981,427,1,Oscar,Will Smith,M,alive,hero|neutral,ambitious|funny|insecure,TRUE,0.40,lead,Voice
1982,427,2,Lenny,Jack Black,M,alive,hero|neutral,loyal|cowardly|friendly,FALSE,0.25,supporting,Voice
1983,427,3,Angie,Renée Zellweger,F,alive,hero|neutral,kind|clever|honest,FALSE,0.20,supporting,Voice
1984,427,4,Lola,Angelina Jolie,F,alive,villain,manipulative|vain|seductive,FALSE,0.15,villain,Voice
1985,428,1,Steve Rogers / Captain America,Chris Evans,M,alive,hero,brave|noble|determined,TRUE,0.45,lead,LiveAction
1986,428,2,Peggy Carter,Hayley Atwell,F,alive,hero|neutral,intelligent|strong|caring,FALSE,0.25,supporting,LiveAction
1987,428,3,Johann Schmidt / Red Skull,Hugo Weaving,M,dead,villain,ruthless|ambitious|arrogant,FALSE,0.20,villain,LiveAction
1988,428,4,Bucky Barnes,Sebastian Stan,M,alive,hero|neutral,loyal|brave|stubborn,FALSE,0.10,supporting,LiveAction
1989,429,1,Ted Stroehmann,Ben Stiller,M,alive,hero|neutral,awkward|romantic|sincere,TRUE,0.40,lead,LiveAction
1990,429,2,Mary Jensen,Cameron Diaz,F,alive,hero|neutral,kind|funny|independent,FALSE,0.35,supporting,LiveAction
1991,429,3,Pat Healy,Matt Dillon,M,alive,villain,deceptive|creepy|jealous,FALSE,0.15,villain,LiveAction
1992,429,4,Dom Wogan,Chris Elliott,M,alive,hero|neutral,funny|loyal|supportive,FALSE,0.10,supporting,LiveAction
1993,430,1,Indiana Jones,Harrison Ford,M,alive,hero,brave|curious|determined,TRUE,0.45,lead,LiveAction
1994,430,2,Marion Ravenwood,Karen Allen,F,alive,hero|neutral,resourceful|bold|independent,FALSE,0.25,supporting,LiveAction
1995,430,3,René Belloq,Paul Freeman,M,dead,villain,arrogant|greedy|intelligent,FALSE,0.20,villain,LiveAction
1996,430,4,Sallah,John Rhys-Davies,M,alive,hero|neutral,loyal|funny|brave,FALSE,0.10,supporting,LiveAction
1997,431,1,Lyra Belacqua,Dakota Blue Richards,F,alive,hero,curious|brave|rebellious,TRUE,0.40,lead,LiveAction
1998,431,2,Lord Asriel,Daniel Craig,M,alive,hero|neutral,ambitious|determined|distant,FALSE,0.25,supporting,LiveAction
1999,431,3,Marisa Coulter,Nicole Kidman,F,alive,villain,charming|manipulative|cruel,FALSE,0.20,villain,LiveAction
2000,431,4,Lee Scoresby,Sam Elliott,M,dead,hero|neutral,loyal|humorous|courageous,FALSE,0.15,supporting,LiveAction
2001,432,1,Amy Dunne,Rosamund Pike,F,alive,villain,intelligent|calculating|vengeful,TRUE,0.40,lead,LiveAction
2002,432,2,Nick Dunne,Ben Affleck,M,alive,hero|neutral,confused|sarcastic|guilty,FALSE,0.35,lead,LiveAction
2003,432,3,Desi Collings,Neil Patrick Harris,M,dead,villain,obsessive|possessive|naive,FALSE,0.15,villain,LiveAction
2004,432,4,Margo Dunne,Carrie Coon,F,alive,hero|neutral,loyal|realistic|supportive,FALSE,0.10,supporting,LiveAction
2005,433,1,Major William Cage,Tom Cruise,M,alive,hero,cynical|brave|strategic,TRUE,0.45,lead,LiveAction
2006,433,2,Rita Vrataski,Emily Blunt,F,alive,hero|neutral,strong|focused|fearless,FALSE,0.35,supporting,LiveAction
2007,433,3,General Brigham,Brendan Gleeson,M,alive,neutral,stern|commanding|rational,FALSE,0.10,supporting,LiveAction
2008,433,4,Dr. Carter,Noah Taylor,M,alive,neutral,intelligent|calm|observant,FALSE,0.10,supporting,LiveAction
2009,434,1,Skipper,Tom McGrath,M,alive,hero,confident|brave|strategic,TRUE,0.35,lead,Voice
2010,434,2,Kowalski,Chris Miller,M,alive,hero|neutral,intelligent|anxious|logical,FALSE,0.25,supporting,Voice
2011,434,3,Rico,Conrad Vernon,M,alive,hero|neutral,chaotic|loyal|energetic,FALSE,0.20,supporting,Voice
2012,434,4,Dr. Octavius Brine,John Malkovich,M,alive,villain,arrogant|vindictive|genius,FALSE,0.20,villain,Voice
2013,435,1,Alex "Hitch" Hitchens,Will Smith,M,alive,hero,charming|witty|empathetic,TRUE,0.45,lead,LiveAction
2014,435,2,Sara Melas,Eva Mendes,F,alive,hero|neutral,smart|independent|strong,FALSE,0.30,supporting,LiveAction
2015,435,3,Albert Brennaman,Kevin James,M,alive,hero|neutral,awkward|romantic|loyal,FALSE,0.15,supporting,LiveAction
2016,435,4,Vance Munson,Jeffrey Donovan,M,alive,villain,arrogant|insincere|selfish,FALSE,0.10,villain,LiveAction
2017,436,1,Liu Jian,,M,alive,hero,determined|honest|brave,TRUE,0.40,lead,LiveAction
2018,436,2,Chen Li,,F,alive,hero|neutral,loyal|curious|empathetic,FALSE,0.30,supporting,LiveAction
2019,436,3,Father Song,,M,dead,villain,manipulative|cruel|obsessive,FALSE,0.20,villain,LiveAction
2020,436,4,Detective Qiang,,M,alive,neutral,analytical|observant|stoic,FALSE,0.10,supporting,LiveAction
2021,437,1,The Protagonist,John David Washington,M,alive,hero,strategic|calm|resilient,TRUE,0.40,lead,LiveAction
2022,437,2,Neil,Robert Pattinson,M,alive,hero|neutral,intelligent|loyal|mysterious,FALSE,0.30,supporting,LiveAction
2023,437,3,Kat Barton,Elizabeth Debicki,F,alive,hero|neutral,strong|caring|trapped,FALSE,0.20,supporting,LiveAction
2024,437,4,Andrei Sator,Kenneth Branagh,M,dead,villain,ruthless|manipulative|controlling,FALSE,0.10,villain,LiveAction
2025,438,1,John McClane,Bruce Willis,M,alive,hero,brave|sarcastic|tough,TRUE,0.45,lead,LiveAction
2026,438,2,Zeus Carver,Samuel L. Jackson,M,alive,hero|neutral,clever|cynical|fearless,FALSE,0.30,supporting,LiveAction
2027,438,3,Simon Gruber,Jeremy Irons,M,dead,villain,smart|calculating|vengeful,FALSE,0.20,villain,LiveAction
2028,438,4,Inspector Cobb,Colleen Camp,F,alive,neutral,serious|focused|observant,FALSE,0.05,supporting,LiveAction
2029,439,1,Sister Irene,Taissa Farmiga,F,alive,hero,brave|faithful|curious,TRUE,0.40,lead,LiveAction
2030,439,2,Father Burke,Demián Bichir,M,alive,hero|neutral,wise|calm|protective,FALSE,0.30,supporting,LiveAction
2031,439,3,Valak / The Nun,Bonnie Aarons,F,alive,villain,evil|supernatural|malevolent,FALSE,0.20,villain,LiveAction
2032,439,4,Frenchie,Jonas Bloquet,M,alive,hero|neutral,brave|humorous|resourceful,FALSE,0.10,supporting,LiveAction
2033,440,1,Billy Batson / Shazam,Asher Angel|Zachary Levi,M,alive,hero,funny|brave|kind,TRUE,0.45,lead,LiveAction
2034,440,2,Freddy Freeman,Jack Dylan Grazer,M,alive,hero|neutral,witty|loyal|enthusiastic,FALSE,0.25,supporting,LiveAction
2035,440,3,Dr. Thaddeus Sivana,Mark Strong,M,alive,villain,intelligent|vengeful|arrogant,FALSE,0.20,villain,LiveAction
2036,440,4,Darla Dudley,Faithe Herman,F,alive,hero|neutral,innocent|optimistic|cheerful,FALSE,0.10,supporting,LiveAction
2037,441,1,Dr. Alan Grant,Sam Neill,M,alive,hero,intelligent|brave|skeptical,TRUE,0.40,lead,LiveAction
2038,441,2,Amanda Kirby,Téa Leoni,F,alive,hero|neutral,determined|worried|bold,FALSE,0.25,supporting,LiveAction
2039,441,3,Paul Kirby,William H. Macy,M,alive,hero|neutral,deceptive|caring|resourceful,FALSE,0.20,supporting,LiveAction
2040,441,4,Velociraptors,,X,alive,villain,aggressive|strategic|instinctive,FALSE,0.15,villain,MotionCapture
2041,442,1,John Connor,Christian Bale,M,alive,hero,determined|brave|leader,TRUE,0.40,lead,LiveAction
2042,442,2,Marcus Wright,Sam Worthington,M,dead,hero|neutral,conflicted|sacrificial|strong,FALSE,0.30,supporting,LiveAction
2043,442,3,Kyle Reese,Anton Yelchin,M,alive,hero|neutral,loyal|young|brave,FALSE,0.20,supporting,LiveAction
2044,442,4,Skynet / T-800,Arnold Schwarzenegger|Helena Bonham Carter,X,alive,villain,logical|ruthless|cold,FALSE,0.10,villain,LiveAction
2045,443,1,Harry Tasker,Arnold Schwarzenegger,M,alive,hero,brave|resourceful|double-life,TRUE,0.40,lead,LiveAction
2046,443,2,Helen Tasker,Jamie Lee Curtis,F,alive,hero|neutral,curious|strong|loving,FALSE,0.30,supporting,LiveAction
2047,443,3,Simon,Bill Paxton,M,alive,neutral,cowardly|comic|dishonest,FALSE,0.15,supporting,LiveAction
2048,443,4,Salim Abu Aziz,Art Malik,M,dead,villain,fanatical|violent|cold,FALSE,0.15,villain,LiveAction
2049,444,1,William Thacker,Hugh Grant,M,alive,hero,kind|awkward|romantic,TRUE,0.45,lead,LiveAction
2050,444,2,Anna Scott,Julia Roberts,F,alive,hero|neutral,famous|graceful|lonely,FALSE,0.35,lead,LiveAction
2051,444,3,Spike,Rhys Ifans,M,alive,hero|neutral,funny|carefree|loyal,FALSE,0.15,supporting,LiveAction
2052,444,4,Bella,Gina McKee,F,alive,hero|neutral,caring|wise|supportive,FALSE,0.05,supporting,LiveAction
2053,445,1,Flik,Dave Foley,M,alive,hero,creative|brave|inventive,TRUE,0.40,lead,Voice
2054,445,2,Princess Atta,Julia Louis-Dreyfus,F,alive,hero|neutral,responsible|anxious|caring,FALSE,0.25,supporting,Voice
2055,445,3,Hopper,Kevin Spacey,M,dead,villain,tyrannical|cruel|dominant,FALSE,0.20,villain,Voice
2056,445,4,Dot,Hayden Panettiere,F,alive,hero|neutral,curious|brave|naive,FALSE,0.15,supporting,Voice
2057,446,1,Danny Ocean,George Clooney,M,alive,hero,charming|strategic|calm,TRUE,0.40,lead,LiveAction
2058,446,2,Rusty Ryan,Brad Pitt,M,alive,hero|neutral,confident|cool|loyal,FALSE,0.25,supporting,LiveAction
2059,446,3,Linus Caldwell,Matt Damon,M,alive,hero|neutral,awkward|clever|eager,FALSE,0.20,supporting,LiveAction
2060,446,4,François Toulour,Vincent Cassel,M,alive,villain,arrogant|skilled|competitive,FALSE,0.15,villain,LiveAction
2061,447,1,Alvin,Justin Long,M,alive,hero,energetic|mischievous|confident,TRUE,0.35,lead,Voice
2062,447,2,Simon,Matthew Gray Gubler,M,alive,hero|neutral,intelligent|responsible|sarcastic,FALSE,0.25,supporting,Voice
2063,447,3,Theodore,Jesse McCartney,M,alive,hero|neutral,shy|sweet|innocent,FALSE,0.20,supporting,Voice
2064,447,4,Dave Seville,Jason Lee,M,alive,hero|neutral,patient|caring|protective,FALSE,0.20,supporting,LiveAction
2065,448,1,Captain Leo Davidson,Mark Wahlberg,M,alive,hero,determined|curious|brave,TRUE,0.40,lead,LiveAction
2066,448,2,Ari,Helena Bonham Carter,F,alive,hero|neutral,compassionate|idealistic|intelligent,FALSE,0.25,supporting,LiveAction
2067,448,3,Thade,Tim Roth,M,dead,villain,ruthless|aggressive|power-hungry,FALSE,0.20,villain,LiveAction
2068,448,4,Daena,Estella Warren,F,alive,hero|neutral,loyal|brave|curious,FALSE,0.15,supporting,LiveAction
2069,449,1,Phil Wenneck,Bradley Cooper,M,alive,hero,confident|sarcastic|loyal,TRUE,0.35,lead,LiveAction
2070,449,2,Stu Price,Ed Helms,M,alive,hero|neutral,anxious|caring|responsible,FALSE,0.30,supporting,LiveAction
2071,449,3,Alan Garner,Zach Galifianakis,M,alive,hero|neutral,weird|childlike|funny,FALSE,0.25,supporting,LiveAction
2072,449,4,Leslie Chow,Ken Jeong,M,alive,villain,chaotic|greedy|reckless,FALSE,0.10,villain,LiveAction
2073,450,1,James Bond,Pierce Brosnan,M,alive,hero,charming|skilled|strategic,TRUE,0.45,lead,LiveAction
2074,450,2,Dr. Christmas Jones,Denise Richards,F,alive,hero|neutral,intelligent|brave|resourceful,FALSE,0.25,supporting,LiveAction
2075,450,3,Elektra King,Sophie Marceau,F,dead,villain,manipulative|ambitious|seductive,FALSE,0.20,villain,LiveAction
2076,450,4,Renard,Robert Carlyle,M,dead,villain,cold|ruthless|obsessive,FALSE,0.10,villain,LiveAction
2077,451,1,Tianyin,Jing Boran,M,alive,hero,kind|awkward|loyal,TRUE,0.40,lead,LiveAction
2078,451,2,Huo Xiaolan,Bai Baihe,F,alive,hero|neutral,brave|caring|determined,FALSE,0.25,supporting,LiveAction
2079,451,3,Wuba,,X,alive,hero|neutral,innocent|curious|playful,FALSE,0.20,supporting,MotionCapture
2080,451,4,Zhu Jinzhen,Tony Leung Ka-fai,M,alive,villain,greedy|powerful|selfish,FALSE,0.15,villain,LiveAction
2081,452,1,Dominic Toretto,Vin Diesel,M,alive,hero,loyal|tough|honorable,TRUE,0.45,lead,LiveAction
2082,452,2,Brian O'Conner,Paul Walker,M,alive,hero|neutral,brave|loyal|conflicted,FALSE,0.35,lead,LiveAction
2083,452,3,Mia Toretto,Jordana Brewster,F,alive,hero|neutral,caring|intelligent|brave,FALSE,0.15,supporting,LiveAction
2084,452,4,Letty Ortiz,Michelle Rodriguez,F,alive,hero|neutral,strong|fearless|loyal,FALSE,0.05,supporting,LiveAction
2085,453,1,Kevin McCallister,Macaulay Culkin,M,alive,hero,clever|mischievous|brave,TRUE,0.50,lead,LiveAction
2086,453,2,Harry Lyme,Joe Pesci,M,alive,villain,greedy|foolish|persistent,FALSE,0.25,villain,LiveAction
2087,453,3,Marv Murchins,Daniel Stern,M,alive,villain,clumsy|greedy|comic,FALSE,0.20,villain,LiveAction
2088,453,4,Kate McCallister,Catherine O’Hara,F,alive,hero|neutral,worried|caring|determined,FALSE,0.05,supporting,LiveAction
2089,454,1,Chief John Anderton,Tom Cruise,M,alive,hero,determined|conflicted|skilled,TRUE,0.45,lead,LiveAction
2090,454,2,Agatha,Samantha Morton,F,alive,hero|neutral,psychic|sensitive|haunted,FALSE,0.25,supporting,LiveAction
2091,454,3,Lamar Burgess,Max von Sydow,M,dead,villain,calculating|authoritative|deceptive,FALSE,0.20,villain,LiveAction
2092,454,4,Danny Witwer,Colin Farrell,M,alive,neutral,intelligent|skeptical|ambitious,FALSE,0.10,supporting,LiveAction
2093,455,1,Fred Flintstone,John Goodman,M,alive,hero,funny|impulsive|loyal,TRUE,0.40,lead,LiveAction
2094,455,2,Barney Rubble,Rick Moranis,M,alive,hero|neutral,naive|friendly|loyal,FALSE,0.25,supporting,LiveAction
2095,455,3,Wilma Flintstone,Elizabeth Perkins,F,alive,hero|neutral,kind|smart|patient,FALSE,0.20,supporting,LiveAction
2096,455,4,Cliff Vandercave,Kyle MacLachlan,M,alive,villain,greedy|deceptive|ruthless,FALSE,0.15,villain,LiveAction
2097,456,1,Peter Rabbit,James Corden,M,alive,hero,rebellious|funny|brave,TRUE,0.40,lead,Voice
2098,456,2,Bea,Rose Byrne,F,alive,hero|neutral,kind|artistic|gentle,FALSE,0.25,supporting,LiveAction
2099,456,3,Thomas McGregor,Domhnall Gleeson,M,alive,hero|neutral,stubborn|anxious|soft-hearted,FALSE,0.25,supporting,LiveAction
2100,456,4,Benjamin Bunny,Colin Moody,M,alive,hero|neutral,loyal|timid|funny,FALSE,0.10,supporting,Voice
2101,457,1,Pete "Maverick" Mitchell,Tom Cruise,M,alive,hero,daring|confident|loyal,TRUE,0.45,lead,LiveAction
2102,457,2,Charlotte "Charlie" Blackwood,Kelly McGillis,F,alive,hero|neutral,intelligent|strong|supportive,FALSE,0.25,supporting,LiveAction
2103,457,3,Nick "Goose" Bradshaw,Anthony Edwards,M,dead,hero|neutral,funny|kind|brave,FALSE,0.20,supporting,LiveAction
2104,457,4,Tom "Iceman" Kazansky,Val Kilmer,M,alive,hero|neutral,competitive|disciplined|confident,FALSE,0.10,supporting,LiveAction
2105,458,1,John Clayton / Tarzan,Alexander Skarsgård,M,alive,hero,strong|noble|protective,TRUE,0.45,lead,LiveAction
2106,458,2,Jane Porter,Margot Robbie,F,alive,hero|neutral,brave|compassionate|clever,FALSE,0.25,supporting,LiveAction
2107,458,3,George Washington Williams,Samuel L. Jackson,M,alive,hero|neutral,witty|loyal|brave,FALSE,0.20,supporting,LiveAction
